Hour,Dayweek,Month,Year,Year-Month,Crash_Count
19,Friday,7,2020,2020-7,1
19,Friday,8,2016,2016-8,1
19,Friday,8,2018,2018-8,3
19,Friday,8,2019,2019-8,1
19,Friday,8,2021,2021-8,1
19,Friday,9,2015,2015-9,1
19,Friday,9,2016,2016-9,1
19,Friday,9,2017,2017-9,3
19,Friday,9,2018,2018-9,2
19,Friday,9,2019,2019-9,1
19,Friday,10,2016,2016-10,1
19,Friday,10,2017,2017-10,1
19,Friday,10,2019,2019-10,1
19,Friday,10,2020,2020-10,1
19,Friday,11,2015,2015-11,1
19,Friday,11,2017,2017-11,1
19,Friday,11,2018,2018-11,1
19,Friday,11,2020,2020-11,2
19,Friday,12,2017,2017-12,2
19,Friday,12,2018,2018-12,1
19,Friday,12,2019,2019-12,1
19,Friday,12,2020,2020-12,1
19,Monday,1,2015,2015-1,2
19,Monday,1,2018,2018-1,1
19,Monday,1,2019,2019-1,1
19,Monday,1,2020,2020-1,2
19,Monday,2,2020,2020-2,1
19,Monday,3,2020,2020-3,1
19,Monday,4,2015,2015-4,1
19,Monday,4,2016,2016-4,3
19,Monday,4,2017,2017-4,1
19,Monday,4,2019,2019-4,2
19,Monday,5,2016,2016-5,1
19,Monday,5,2017,2017-5,1
19,Monday,5,2018,2018-5,1
19,Monday,5,2019,2019-5,1
19,Monday,6,2016,2016-6,2
19,Monday,6,2017,2017-6,2
19,Monday,6,2019,2019-6,1
19,Monday,6,2020,2020-6,1
19,Monday,6,2021,2021-6,1
19,Monday,7,2020,2020-7,2
19,Monday,8,2015,2015-8,2
19,Monday,8,2016,2016-8,1
19,Monday,8,2017,2017-8,1
19,Monday,8,2018,2018-8,1
19,Monday,8,2019,2019-8,1
19,Monday,9,2017,2017-9,2
19,Monday,9,2019,2019-9,1
19,Monday,9,2020,2020-9,1
19,Monday,10,2017,2017-10,1
19,Monday,10,2019,2019-10,1
19,Monday,11,2017,2017-11,1
19,Monday,12,2017,2017-12,1
19,Monday,12,2018,2018-12,2
19,Monday,12,2020,2020-12,1
19,Saturday,1,2016,2016-1,1
19,Saturday,1,2018,2018-1,1
19,Saturday,1,2021,2021-1,1
19,Saturday,2,2015,2015-2,2
19,Saturday,2,2018,2018-2,1
19,Saturday,2,2020,2020-2,1
19,Saturday,2,2021,2021-2,1
19,Saturday,3,2019,2019-3,1
19,Saturday,3,2020,2020-3,1
19,Saturday,3,2021,2021-3,2
19,Saturday,4,2015,2015-4,2
19,Saturday,4,2019,2019-4,1
19,Saturday,4,2020,2020-4,2
19,Saturday,5,2015,2015-5,1
19,Saturday,5,2016,2016-5,1
19,Saturday,5,2020,2020-5,1
19,Saturday,6,2015,2015-6,1
19,Saturday,6,2018,2018-6,1
19,Saturday,6,2019,2019-6,2
19,Saturday,6,2021,2021-6,2
19,Saturday,7,2015,2015-7,1
19,Saturday,7,2016,2016-7,2
19,Saturday,7,2017,2017-7,2
19,Saturday,7,2019,2019-7,1
19,Saturday,7,2020,2020-7,1
19,Saturday,7,2021,2021-7,1
19,Saturday,8,2016,2016-8,4
19,Saturday,8,2018,2018-8,2
19,Saturday,8,2019,2019-8,1
19,Saturday,8,2021,2021-8,3
19,Saturday,9,2016,2016-9,1
19,Saturday,9,2017,2017-9,2
19,Saturday,9,2018,2018-9,1
19,Saturday,10,2018,2018-10,1
19,Saturday,10,2019,2019-10,1
19,Saturday,10,2020,2020-10,1
19,Saturday,11,2015,2015-11,1
19,Saturday,11,2016,2016-11,2
19,Saturday,11,2018,2018-11,2
19,Saturday,11,2019,2019-11,1
19,Saturday,11,2020,2020-11,1
19,Saturday,12,2016,2016-12,4
19,Saturday,12,2017,2017-12,1
19,Saturday,12,2020,2020-12,1
19,Sunday,1,2015,2015-1,1
19,Sunday,1,2016,2016-1,1
19,Sunday,1,2019,2019-1,1
19,Sunday,1,2021,2021-1,3
19,Sunday,2,2017,2017-2,1
19,Sunday,2,2019,2019-2,1
19,Sunday,2,2021,2021-2,3
19,Sunday,4,2015,2015-4,1
19,Sunday,4,2018,2018-4,2
19,Sunday,4,2021,2021-4,2
19,Sunday,5,2015,2015-5,1
19,Sunday,5,2018,2018-5,2
19,Sunday,5,2019,2019-5,1
19,Sunday,6,2016,2016-6,2
19,Sunday,6,2017,2017-6,1
19,Sunday,6,2018,2018-6,1
19,Sunday,6,2019,2019-6,1
19,Sunday,7,2017,2017-7,2
19,Sunday,7,2018,2018-7,2
19,Sunday,7,2020,2020-7,2
19,Sunday,7,2021,2021-7,1
19,Sunday,8,2016,2016-8,1
19,Sunday,8,2017,2017-8,1
19,Sunday,8,2021,2021-8,1
19,Sunday,9,2016,2016-9,2
19,Sunday,9,2018,2018-9,1
19,Sunday,9,2019,2019-9,1
19,Sunday,9,2020,2020-9,2
19,Sunday,10,2017,2017-10,2
19,Sunday,10,2019,2019-10,2
19,Sunday,10,2020,2020-10,1
19,Sunday,11,2016,2016-11,1
19,Sunday,11,2020,2020-11,1
19,Sunday,12,2016,2016-12,1
19,Sunday,12,2017,2017-12,1
19,Sunday,12,2020,2020-12,1
19,Thursday,1,2015,2015-1,1
19,Thursday,1,2016,2016-1,1
19,Thursday,1,2020,2020-1,1
19,Thursday,2,2016,2016-2,1
19,Thursday,2,2019,2019-2,1
19,Thursday,2,2020,2020-2,1
19,Thursday,3,2019,2019-3,1
19,Thursday,3,2020,2020-3,1
19,Thursday,4,2017,2017-4,1
19,Thursday,4,2019,2019-4,1
19,Thursday,4,2021,2021-4,1
19,Thursday,5,2015,2015-5,1
19,Thursday,6,2015,2015-6,3
19,Thursday,6,2018,2018-6,1
19,Thursday,6,2019,2019-6,1
19,Thursday,6,2020,2020-6,1
19,Thursday,6,2021,2021-6,1
19,Thursday,7,2019,2019-7,1
19,Thursday,7,2020,2020-7,1
19,Thursday,8,2015,2015-8,1
19,Thursday,8,2017,2017-8,1
19,Thursday,8,2020,2020-8,1
19,Thursday,8,2021,2021-8,1
19,Thursday,9,2015,2015-9,1
19,Thursday,9,2016,2016-9,1
19,Thursday,9,2019,2019-9,1
19,Thursday,9,2020,2020-9,1
19,Thursday,10,2016,2016-10,1
19,Thursday,11,2018,2018-11,1
19,Thursday,11,2019,2019-11,1
19,Thursday,11,2020,2020-11,1
19,Thursday,12,2015,2015-12,3
19,Tuesday,1,2017,2017-1,1
19,Tuesday,1,2018,2018-1,1
19,Tuesday,1,2019,2019-1,1
19,Tuesday,3,2015,2015-3,1
19,Tuesday,3,2017,2017-3,1
19,Tuesday,3,2019,2019-3,1
19,Tuesday,3,2020,2020-3,1
19,Tuesday,3,2021,2021-3,1
19,Tuesday,4,2015,2015-4,2
19,Tuesday,4,2017,2017-4,1
19,Tuesday,4,2019,2019-4,1
19,Tuesday,5,2015,2015-5,1
19,Tuesday,5,2016,2016-5,1
19,Tuesday,6,2015,2015-6,1
19,Tuesday,6,2016,2016-6,1
19,Tuesday,6,2020,2020-6,1
19,Tuesday,6,2021,2021-6,1
19,Tuesday,7,2017,2017-7,2
19,Tuesday,7,2018,2018-7,1
19,Tuesday,8,2015,2015-8,1
19,Tuesday,8,2016,2016-8,2
19,Tuesday,8,2017,2017-8,1
19,Tuesday,8,2019,2019-8,1
19,Tuesday,8,2020,2020-8,2
19,Tuesday,9,2015,2015-9,1
19,Tuesday,10,2016,2016-10,2
19,Tuesday,10,2018,2018-10,1
19,Tuesday,10,2019,2019-10,2
19,Tuesday,11,2019,2019-11,1
19,Tuesday,12,2015,2015-12,1
19,Tuesday,12,2016,2016-12,2
19,Tuesday,12,2018,2018-12,1
19,Tuesday,12,2020,2020-12,1
19,Wednesday,1,2017,2017-1,1
19,Wednesday,1,2018,2018-1,2
19,Wednesday,1,2019,2019-1,2
19,Wednesday,3,2015,2015-3,1
19,Wednesday,3,2018,2018-3,2
19,Wednesday,3,2021,2021-3,1
19,Wednesday,4,2015,2015-4,2
19,Wednesday,4,2020,2020-4,1
19,Wednesday,5,2015,2015-5,2
19,Wednesday,5,2016,2016-5,1
19,Wednesday,6,2015,2015-6,1
19,Wednesday,6,2018,2018-6,1
19,Wednesday,6,2019,2019-6,1
19,Wednesday,7,2015,2015-7,1
19,Wednesday,7,2018,2018-7,1
19,Wednesday,7,2020,2020-7,2
19,Wednesday,7,2021,2021-7,1
19,Wednesday,8,2015,2015-8,1
19,Wednesday,8,2016,2016-8,1
19,Wednesday,8,2017,2017-8,1
19,Wednesday,8,2019,2019-8,1
19,Wednesday,9,2020,2020-9,2
19,Wednesday,10,2017,2017-10,3
19,Wednesday,11,2016,2016-11,2
19,Wednesday,11,2017,2017-11,1
19,Wednesday,11,2018,2018-11,1
19,Wednesday,11,2019,2019-11,1
19,Wednesday,11,2020,2020-11,1
19,Wednesday,12,2016,2016-12,1
19,Wednesday,12,2018,2018-12,1
19,Wednesday,12,2019,2019-12,1
20,Friday,1,2015,2015-1,1
20,Friday,1,2016,2016-1,2
20,Friday,1,2019,2019-1,1
20,Friday,2,2017,2017-2,1
20,Friday,2,2019,2019-2,1
20,Friday,2,2020,2020-2,1
20,Friday,3,2015,2015-3,1
20,Friday,3,2021,2021-3,1
20,Friday,4,2016,2016-4,2
20,Friday,4,2018,2018-4,1
20,Friday,4,2019,2019-4,2
20,Friday,4,2020,2020-4,2
20,Friday,4,2021,2021-4,2
20,Friday,5,2015,2015-5,1
20,Friday,5,2017,2017-5,1
20,Friday,5,2018,2018-5,2
20,Friday,5,2020,2020-5,1
20,Friday,6,2016,2016-6,1
20,Friday,6,2018,2018-6,1
20,Friday,6,2021,2021-6,2
20,Friday,7,2017,2017-7,2
20,Friday,7,2018,2018-7,1
20,Friday,7,2020,2020-7,2
20,Friday,7,2021,2021-7,2
20,Friday,8,2016,2016-8,1
20,Friday,8,2017,2017-8,1
20,Friday,8,2021,2021-8,1
20,Friday,9,2016,2016-9,2
20,Friday,9,2017,2017-9,2
20,Friday,9,2019,2019-9,1
20,Friday,10,2015,2015-10,1
20,Friday,10,2016,2016-10,1
20,Friday,10,2017,2017-10,1
20,Friday,10,2020,2020-10,1
20,Friday,11,2019,2019-11,1
20,Friday,11,2020,2020-11,1
20,Friday,12,2017,2017-12,1
20,Friday,12,2019,2019-12,2
20,Friday,12,2020,2020-12,1
20,Monday,1,2015,2015-1,1
20,Monday,1,2016,2016-1,1
20,Monday,1,2019,2019-1,3
20,Monday,1,2021,2021-1,1
20,Monday,2,2015,2015-2,1
20,Monday,2,2016,2016-2,1
20,Monday,2,2020,2020-2,1
20,Monday,3,2016,2016-3,1
20,Monday,3,2017,2017-3,1
20,Monday,3,2018,2018-3,2
20,Monday,4,2019,2019-4,1
20,Monday,5,2016,2016-5,3
20,Monday,5,2018,2018-5,1
20,Monday,5,2019,2019-5,1
20,Monday,5,2020,2020-5,1
20,Monday,7,2020,2020-7,1
20,Monday,7,2021,2021-7,1
20,Monday,8,2020,2020-8,1
20,Monday,8,2021,2021-8,2
20,Monday,9,2016,2016-9,2
20,Monday,10,2018,2018-10,1
20,Monday,10,2020,2020-10,1
20,Monday,11,2020,2020-11,1
20,Monday,12,2018,2018-12,2
20,Monday,12,2019,2019-12,1
20,Saturday,1,2019,2019-1,1
20,Saturday,2,2017,2017-2,1
20,Saturday,2,2019,2019-2,1
20,Saturday,3,2018,2018-3,1
20,Saturday,3,2019,2019-3,3
20,Saturday,4,2016,2016-4,1
20,Saturday,4,2017,2017-4,2
20,Saturday,4,2021,2021-4,1
20,Saturday,5,2016,2016-5,1
20,Saturday,5,2018,2018-5,1
20,Saturday,5,2019,2019-5,1
20,Saturday,5,2021,2021-5,2
20,Saturday,6,2017,2017-6,1
20,Saturday,6,2018,2018-6,1
20,Saturday,6,2019,2019-6,1
20,Saturday,7,2015,2015-7,1
20,Saturday,7,2016,2016-7,1
20,Saturday,7,2019,2019-7,1
20,Saturday,7,2021,2021-7,1
20,Saturday,8,2015,2015-8,2
20,Saturday,8,2016,2016-8,1
20,Saturday,8,2017,2017-8,2
20,Saturday,8,2019,2019-8,1
20,Saturday,9,2015,2015-9,2
20,Saturday,9,2019,2019-9,1
20,Saturday,9,2020,2020-9,1
20,Saturday,10,2015,2015-10,3
20,Saturday,10,2016,2016-10,1
20,Saturday,10,2017,2017-10,2
20,Saturday,10,2019,2019-10,1
20,Saturday,10,2020,2020-10,1
20,Saturday,11,2018,2018-11,1
20,Saturday,11,2019,2019-11,3
20,Saturday,11,2020,2020-11,1
20,Saturday,12,2016,2016-12,1
20,Saturday,12,2017,2017-12,1
20,Saturday,12,2018,2018-12,2
20,Saturday,12,2019,2019-12,1
20,Saturday,12,2020,2020-12,2
20,Sunday,1,2018,2018-1,2
20,Sunday,1,2021,2021-1,1
20,Sunday,2,2016,2016-2,1
20,Sunday,2,2017,2017-2,1
20,Sunday,2,2018,2018-2,1
20,Sunday,2,2019,2019-2,2
20,Sunday,3,2016,2016-3,1
20,Sunday,4,2019,2019-4,1
20,Sunday,4,2021,2021-4,1
20,Sunday,5,2016,2016-5,2
20,Sunday,5,2021,2021-5,2
20,Sunday,6,2016,2016-6,1
20,Sunday,6,2018,2018-6,1
20,Sunday,6,2019,2019-6,1
20,Sunday,7,2015,2015-7,1
20,Sunday,7,2016,2016-7,1
20,Sunday,7,2017,2017-7,1
20,Sunday,7,2018,2018-7,1
20,Sunday,7,2020,2020-7,1
20,Sunday,8,2015,2015-8,1
20,Sunday,9,2017,2017-9,1
20,Sunday,9,2018,2018-9,2
20,Sunday,9,2020,2020-9,1
20,Sunday,10,2015,2015-10,1
20,Sunday,10,2016,2016-10,1
20,Sunday,10,2018,2018-10,1
20,Sunday,10,2020,2020-10,2
20,Sunday,11,2015,2015-11,1
20,Sunday,11,2016,2016-11,1
20,Sunday,11,2018,2018-11,1
20,Sunday,11,2019,2019-11,1
20,Sunday,12,2016,2016-12,1
20,Sunday,12,2017,2017-12,2
20,Sunday,12,2018,2018-12,1
20,Sunday,12,2019,2019-12,1
20,Thursday,1,2015,2015-1,1
20,Thursday,1,2016,2016-1,2
20,Thursday,1,2018,2018-1,1
20,Thursday,1,2020,2020-1,2
20,Thursday,2,2016,2016-2,2
20,Thursday,2,2018,2018-2,1
20,Thursday,2,2019,2019-2,1
20,Thursday,2,2021,2021-2,2
20,Thursday,3,2017,2017-3,2
20,Thursday,3,2019,2019-3,2
20,Thursday,4,2021,2021-4,1
20,Thursday,5,2016,2016-5,2
20,Thursday,5,2020,2020-5,1
20,Thursday,5,2021,2021-5,1
20,Thursday,6,2017,2017-6,1
20,Thursday,6,2019,2019-6,1
20,Thursday,7,2015,2015-7,1
20,Thursday,7,2018,2018-7,2
20,Thursday,7,2020,2020-7,2
20,Thursday,7,2021,2021-7,1
20,Thursday,8,2015,2015-8,1
20,Thursday,8,2019,2019-8,1
20,Thursday,9,2016,2016-9,1
20,Thursday,9,2017,2017-9,1
20,Thursday,9,2019,2019-9,1
20,Thursday,10,2015,2015-10,2
20,Thursday,10,2016,2016-10,1
20,Thursday,12,2015,2015-12,1
20,Thursday,12,2016,2016-12,2
20,Thursday,12,2017,2017-12,3
20,Thursday,12,2020,2020-12,1
20,Tuesday,1,2015,2015-1,1
20,Tuesday,1,2018,2018-1,1
20,Tuesday,1,2019,2019-1,1
20,Tuesday,2,2016,2016-2,1
20,Tuesday,2,2021,2021-2,1
20,Tuesday,3,2015,2015-3,2
20,Tuesday,3,2016,2016-3,2
20,Tuesday,3,2019,2019-3,1
20,Tuesday,3,2020,2020-3,1
20,Tuesday,3,2021,2021-3,1
20,Tuesday,4,2015,2015-4,2
20,Tuesday,5,2016,2016-5,2
20,Tuesday,5,2017,2017-5,1
20,Tuesday,5,2018,2018-5,1
20,Tuesday,8,2015,2015-8,1
20,Tuesday,8,2016,2016-8,1
20,Tuesday,8,2019,2019-8,1
20,Tuesday,9,2016,2016-9,1
20,Tuesday,9,2017,2017-9,2
20,Tuesday,9,2019,2019-9,1
20,Tuesday,10,2015,2015-10,1
20,Tuesday,10,2017,2017-10,1
20,Tuesday,12,2017,2017-12,1
20,Tuesday,12,2019,2019-12,2
20,Wednesday,2,2016,2016-2,1
20,Wednesday,2,2018,2018-2,2
20,Wednesday,3,2015,2015-3,1
20,Wednesday,3,2016,2016-3,1
20,Wednesday,3,2017,2017-3,1
20,Wednesday,4,2016,2016-4,1
20,Wednesday,4,2018,2018-4,1
20,Wednesday,4,2020,2020-4,1
20,Wednesday,5,2018,2018-5,2
20,Wednesday,5,2019,2019-5,1
20,Wednesday,6,2015,2015-6,1
20,Wednesday,6,2017,2017-6,1
20,Wednesday,7,2015,2015-7,1
20,Wednesday,7,2021,2021-7,1
20,Wednesday,8,2016,2016-8,1
20,Wednesday,8,2021,2021-8,1
20,Wednesday,9,2015,2015-9,2
20,Wednesday,9,2019,2019-9,2
20,Wednesday,10,2015,2015-10,1
20,Wednesday,10,2016,2016-10,1
20,Wednesday,10,2017,2017-10,1
20,Wednesday,10,2019,2019-10,1
20,Wednesday,10,2020,2020-10,1
20,Wednesday,11,2015,2015-11,1
20,Wednesday,11,2016,2016-11,1
20,Wednesday,11,2017,2017-11,2
20,Wednesday,12,2018,2018-12,2
21,Friday,1,2016,2016-1,1
21,Friday,1,2017,2017-1,1
21,Friday,1,2018,2018-1,2
21,Friday,1,2019,2019-1,1
21,Friday,2,2015,2015-2,1
21,Friday,2,2018,2018-2,1
21,Friday,2,2021,2021-2,1
21,Friday,3,2015,2015-3,1
21,Friday,3,2016,2016-3,1
21,Friday,3,2018,2018-3,1
21,Friday,4,2015,2015-4,1
21,Friday,4,2016,2016-4,2
21,Friday,4,2017,2017-4,1
21,Friday,4,2019,2019-4,1
21,Friday,4,2020,2020-4,2
21,Friday,4,2021,2021-4,1
21,Friday,5,2015,2015-5,1
21,Friday,5,2017,2017-5,1
21,Friday,5,2018,2018-5,2
21,Friday,5,2019,2019-5,1
21,Friday,5,2021,2021-5,1
21,Friday,6,2015,2015-6,1
21,Friday,6,2016,2016-6,1
21,Friday,6,2020,2020-6,1
21,Friday,7,2018,2018-7,1
21,Friday,7,2019,2019-7,1
21,Friday,7,2020,2020-7,1
21,Friday,7,2021,2021-7,1
21,Friday,8,2016,2016-8,1
21,Friday,8,2018,2018-8,1
21,Friday,9,2018,2018-9,1
21,Friday,9,2020,2020-9,2
21,Friday,10,2016,2016-10,2
21,Friday,10,2018,2018-10,1
21,Friday,10,2020,2020-10,1
21,Friday,11,2017,2017-11,1
21,Friday,11,2018,2018-11,1
21,Friday,11,2020,2020-11,2
21,Friday,12,2018,2018-12,2
21,Friday,12,2020,2020-12,2
21,Monday,1,2016,2016-1,1
21,Monday,1,2020,2020-1,1
21,Monday,2,2018,2018-2,1
21,Monday,2,2019,2019-2,1
21,Monday,3,2016,2016-3,1
21,Monday,3,2017,2017-3,1
21,Monday,3,2021,2021-3,1
21,Monday,6,2015,2015-6,1
21,Monday,6,2018,2018-6,1
21,Monday,7,2017,2017-7,1
21,Monday,8,2016,2016-8,1
21,Monday,8,2017,2017-8,1
21,Monday,8,2018,2018-8,1
21,Monday,9,2015,2015-9,1
21,Monday,12,2017,2017-12,1
21,Saturday,1,2015,2015-1,1
21,Saturday,1,2016,2016-1,1
21,Saturday,1,2017,2017-1,1
21,Saturday,1,2018,2018-1,2
21,Saturday,1,2021,2021-1,1
21,Saturday,2,2016,2016-2,4
21,Saturday,2,2018,2018-2,1
21,Saturday,2,2019,2019-2,1
21,Saturday,2,2020,2020-2,2
21,Saturday,2,2021,2021-2,1
21,Saturday,3,2015,2015-3,1
21,Saturday,3,2018,2018-3,2
21,Saturday,3,2020,2020-3,1
21,Saturday,3,2021,2021-3,1
21,Saturday,4,2019,2019-4,1
21,Saturday,5,2015,2015-5,1
21,Saturday,5,2016,2016-5,2
21,Saturday,5,2019,2019-5,1
21,Saturday,5,2021,2021-5,1
21,Saturday,6,2016,2016-6,2
21,Saturday,6,2017,2017-6,1
21,Saturday,6,2019,2019-6,1
21,Saturday,6,2020,2020-6,1
21,Saturday,7,2015,2015-7,1
21,Saturday,7,2016,2016-7,3
21,Saturday,7,2017,2017-7,1
21,Saturday,8,2015,2015-8,1
21,Saturday,8,2019,2019-8,2
21,Saturday,9,2016,2016-9,1
21,Saturday,9,2018,2018-9,2
21,Saturday,9,2019,2019-9,2
21,Saturday,10,2015,2015-10,1
21,Saturday,10,2018,2018-10,1
21,Saturday,10,2019,2019-10,1
21,Saturday,11,2015,2015-11,1
21,Saturday,11,2016,2016-11,1
21,Saturday,11,2018,2018-11,1
21,Saturday,11,2020,2020-11,2
21,Saturday,12,2016,2016-12,2
21,Saturday,12,2017,2017-12,2
21,Sunday,1,2015,2015-1,1
21,Sunday,1,2019,2019-1,1
21,Sunday,1,2021,2021-1,2
21,Sunday,3,2015,2015-3,1
21,Sunday,3,2016,2016-3,1
21,Sunday,3,2019,2019-3,1
21,Sunday,3,2021,2021-3,1
21,Sunday,4,2021,2021-4,1
21,Sunday,6,2016,2016-6,1
21,Sunday,7,2016,2016-7,2
21,Sunday,7,2021,2021-7,1
21,Sunday,9,2019,2019-9,1
21,Sunday,10,2015,2015-10,1
21,Sunday,10,2016,2016-10,1
21,Sunday,10,2017,2017-10,1
21,Sunday,11,2017,2017-11,1
21,Sunday,11,2019,2019-11,1
21,Sunday,12,2018,2018-12,1
21,Sunday,12,2019,2019-12,1
21,Thursday,1,2015,2015-1,2
21,Thursday,1,2016,2016-1,1
21,Thursday,1,2017,2017-1,1
21,Thursday,1,2020,2020-1,2
21,Thursday,1,2021,2021-1,1
21,Thursday,2,2017,2017-2,3
21,Thursday,2,2020,2020-2,2
21,Thursday,2,2021,2021-2,1
21,Thursday,3,2019,2019-3,1
21,Thursday,3,2020,2020-3,1
21,Thursday,4,2017,2017-4,1
21,Thursday,4,2021,2021-4,2
21,Thursday,5,2016,2016-5,1
21,Thursday,5,2019,2019-5,2
21,Thursday,5,2021,2021-5,1
21,Thursday,6,2016,2016-6,1
21,Thursday,6,2017,2017-6,1
21,Thursday,6,2019,2019-6,1
21,Thursday,7,2015,2015-7,1
21,Thursday,7,2016,2016-7,1
21,Thursday,7,2017,2017-7,1
21,Thursday,7,2018,2018-7,1
21,Thursday,7,2020,2020-7,1
21,Thursday,7,2021,2021-7,1
21,Thursday,8,2015,2015-8,1
21,Thursday,8,2016,2016-8,1
21,Thursday,8,2017,2017-8,1
21,Thursday,8,2019,2019-8,2
21,Thursday,8,2020,2020-8,1
21,Thursday,9,2015,2015-9,2
21,Thursday,9,2016,2016-9,1
21,Thursday,9,2018,2018-9,1
21,Thursday,10,2016,2016-10,1
21,Thursday,10,2018,2018-10,1
21,Thursday,10,2019,2019-10,1
21,Thursday,10,2020,2020-10,2
21,Thursday,11,2015,2015-11,1
21,Thursday,11,2017,2017-11,1
21,Thursday,11,2018,2018-11,1
21,Thursday,12,2017,2017-12,1
21,Thursday,12,2019,2019-12,1
21,Tuesday,1,2015,2015-1,1
21,Tuesday,1,2019,2019-1,1
21,Tuesday,2,2020,2020-2,1
21,Tuesday,2,2021,2021-2,1
21,Tuesday,3,2016,2016-3,1
21,Tuesday,3,2019,2019-3,1
21,Tuesday,4,2016,2016-4,1
21,Tuesday,4,2017,2017-4,1
21,Tuesday,4,2019,2019-4,2
21,Tuesday,4,2020,2020-4,1
21,Tuesday,5,2017,2017-5,1
21,Tuesday,5,2018,2018-5,1
21,Tuesday,5,2021,2021-5,1
21,Tuesday,6,2017,2017-6,1
21,Tuesday,6,2019,2019-6,1
21,Tuesday,7,2015,2015-7,1
21,Tuesday,7,2016,2016-7,1
21,Tuesday,7,2020,2020-7,1
21,Tuesday,7,2021,2021-7,2
21,Tuesday,8,2015,2015-8,2
21,Tuesday,8,2018,2018-8,1
21,Tuesday,9,2016,2016-9,1
21,Tuesday,9,2019,2019-9,1
21,Tuesday,10,2017,2017-10,1
21,Tuesday,10,2018,2018-10,1
21,Tuesday,12,2016,2016-12,2
21,Tuesday,12,2019,2019-12,3
21,Tuesday,12,2020,2020-12,1
21,Wednesday,1,2017,2017-1,2
21,Wednesday,1,2018,2018-1,1
21,Wednesday,1,2019,2019-1,2
21,Wednesday,2,2016,2016-2,1
21,Wednesday,2,2017,2017-2,1
21,Wednesday,2,2018,2018-2,1
21,Wednesday,2,2019,2019-2,2
21,Wednesday,3,2016,2016-3,1
21,Wednesday,3,2017,2017-3,1
21,Wednesday,3,2020,2020-3,1
21,Wednesday,4,2015,2015-4,1
21,Wednesday,4,2017,2017-4,1
21,Wednesday,5,2018,2018-5,1
21,Wednesday,6,2015,2015-6,1
21,Wednesday,6,2021,2021-6,2
21,Wednesday,7,2016,2016-7,1
21,Wednesday,7,2019,2019-7,1
21,Wednesday,8,2019,2019-8,1
21,Wednesday,9,2019,2019-9,1
21,Wednesday,10,2015,2015-10,1
21,Wednesday,10,2016,2016-10,1
21,Wednesday,10,2017,2017-10,1
21,Wednesday,11,2016,2016-11,2
21,Wednesday,11,2017,2017-11,2
21,Wednesday,11,2019,2019-11,1
21,Wednesday,12,2015,2015-12,2
21,Wednesday,12,2018,2018-12,1
21,Wednesday,12,2020,2020-12,2
22,Friday,1,2015,2015-1,1
22,Friday,1,2016,2016-1,1
22,Friday,1,2017,2017-1,2
22,Friday,1,2020,2020-1,2
22,Friday,1,2021,2021-1,1
22,Friday,2,2016,2016-2,3
22,Friday,2,2017,2017-2,2
22,Friday,2,2021,2021-2,1
22,Friday,3,2015,2015-3,1
22,Friday,3,2018,2018-3,1
22,Friday,4,2016,2016-4,1
22,Friday,5,2015,2015-5,1
22,Friday,5,2016,2016-5,1
22,Friday,6,2015,2015-6,1
22,Friday,6,2020,2020-6,1
22,Friday,7,2015,2015-7,1
22,Friday,7,2017,2017-7,2
22,Friday,7,2021,2021-7,2
22,Friday,8,2016,2016-8,1
22,Friday,8,2017,2017-8,1
22,Friday,8,2019,2019-8,1
22,Friday,8,2020,2020-8,1
22,Friday,9,2018,2018-9,1
22,Friday,9,2020,2020-9,1
22,Friday,10,2017,2017-10,1
22,Friday,10,2019,2019-10,1
22,Friday,11,2015,2015-11,1
22,Friday,11,2017,2017-11,1
22,Friday,11,2020,2020-11,1
22,Friday,12,2016,2016-12,1
22,Friday,12,2018,2018-12,1
22,Friday,12,2020,2020-12,3
22,Monday,1,2020,2020-1,2
22,Monday,1,2021,2021-1,1
22,Monday,3,2021,2021-3,2
22,Monday,4,2015,2015-4,1
22,Monday,4,2018,2018-4,1
22,Monday,5,2015,2015-5,1
22,Monday,5,2016,2016-5,2
22,Monday,5,2019,2019-5,1
22,Monday,7,2015,2015-7,1
22,Monday,7,2018,2018-7,1
22,Monday,7,2021,2021-7,1
22,Monday,8,2020,2020-8,1
22,Monday,9,2018,2018-9,2
22,Monday,9,2019,2019-9,1
22,Monday,9,2020,2020-9,1
22,Monday,10,2016,2016-10,2
22,Monday,10,2018,2018-10,2
22,Monday,10,2019,2019-10,2
22,Monday,10,2020,2020-10,1
22,Monday,11,2015,2015-11,1
22,Monday,11,2016,2016-11,1
22,Monday,11,2017,2017-11,2
22,Monday,11,2019,2019-11,1
22,Monday,12,2019,2019-12,1
22,Saturday,1,2016,2016-1,1
22,Saturday,1,2018,2018-1,1
22,Saturday,1,2021,2021-1,1
22,Saturday,2,2015,2015-2,1
22,Saturday,2,2016,2016-2,1
22,Saturday,2,2020,2020-2,1
22,Saturday,2,2021,2021-2,2
22,Saturday,3,2015,2015-3,1
22,Saturday,3,2016,2016-3,2
22,Saturday,3,2017,2017-3,1
22,Saturday,3,2020,2020-3,1
22,Saturday,4,2017,2017-4,1
22,Saturday,5,2017,2017-5,1
22,Saturday,5,2018,2018-5,1
22,Saturday,6,2016,2016-6,2
22,Saturday,7,2017,2017-7,1
22,Saturday,7,2018,2018-7,1
22,Saturday,7,2021,2021-7,1
22,Saturday,8,2015,2015-8,1
